ipa,x_utm30,y_utm30,nombre_punto,municipio,provincia,masa_agua,red,lon_x,lat_x,lat_y,lon_y,soil_cec_0_5cm,soil_cec_15_30cm,soil_cec_5_15cm,soil_clay_0_5cm,soil_clay_15_30cm,soil_clay_5_15cm,soil_phh2o_0_5cm,soil_phh2o_15_30cm,soil_phh2o_5_15cm,soil_sand_0_5cm,soil_sand_15_30cm,soil_sand_5_15cm,soil_silt_0_5cm,soil_silt_15_30cm,soil_silt_5_15cm,soil_soc_0_5cm,soil_soc_15_30cm,soil_soc_5_15cm,soil_wv0033_0_5cm,soil_wv0033_15_30cm,soil_wv0033_5_15cm,soil_wv1500_0_5cm,soil_wv1500_15_30cm,soil_wv1500_5_15cm,clc2012_codigo,clc2012_nombre,clc2012_agricola,clc2018_codigo,clc2018_nombre,clc2018_agricola,cambio_clc_2012_2018,sigpac_uso,sigpac_uso_nombre,sigpac_superficie_m2,sigpac_pendiente_pct,sigpac_coef_regadio,sigpac_es_agricola,dist_sigpac_m,zona_vulnerable_nitratos,altitud_dem_m,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_media_periodo,ndvi_min_periodo,ndvi_max_periodo,ndvi_cambio_periodo
231010130,542154,4703974,INDUKIT,LOGROÑO,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.487073312993152,42.4869727570159,42.4869727570159,-2.487073312993152,20.3,16.0,16.6,23.1,23.900000000000002,25.5,7.800000000000001,8.0,8.0,23.900000000000002,22.700000000000003,23.0,45.300000000000004,43.800000000000004,44.1,18.6,11.5,11.700000000000001,0.358,0.34600000000000003,0.35000000000000003,0.176,0.185,0.176,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,IM,Improductivo,17307.69843418291,0.24,,False,0.0,True,377.3572998046875,0.348531011185779,0.32057887659597123,0.29172107577323914,0.4323328137397766,0.3941710591316223,0.30001890659332275,0.3743961453437805,0.23538541793823242,0.3081781566143036,0.311661034822464,0.3144911825656891,0.3301332436640164,0.23538541793823242,0.4323328137397766,-0.03403982862008992
231020159,550879,4701051,PASADA DEL ESPINAL,LOGROÑO,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.3811730639845217,42.46012571289091,42.46012571289091,-2.3811730639845217,20.400000000000002,14.600000000000001,16.3,23.700000000000003,25.1,24.5,7.800000000000001,8.0,8.0,21.6,20.900000000000002,21.6,51.0,48.1,49.5,18.900000000000002,10.200000000000001,11.8,0.354,0.332,0.34500000000000003,0.165,0.185,0.184,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,CA,Viales,2020.6837001470403,0.56,,False,0.0,True,365.343017578125,0.5832052325406154,0.6215020379611511,0.5058083534240723,0.42206883430480957,0.3767634630203247,0.37785911560058594,0.42352941632270813,0.3228454291820526,0.5537369847297668,0.45079055428504944,0.39399972558021545,0.4574644679046683,0.3228454291820526,0.6215020379611511,-0.18920550696039995
231030091,553380,4700080,LA TEJERA,LOGROÑO,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.3508462786992776,42.45121323934095,42.45121323934095,-2.3508462786992776,19.400000000000002,15.4,17.2,22.400000000000002,24.8,23.3,8.0,8.0,8.0,21.6,21.0,21.6,51.2,48.0,51.2,18.7,10.700000000000001,12.3,0.332,0.318,0.325,0.17,0.185,0.185,212,Terrenos regados,True,212,Terrenos regados,True,False,CA,Viales,12120.305583253885,1.02,,False,0.0,False,356.8632507324219,0.345775327958681,0.2314044616476169,0.2088397741317749,0.21503983438014984,0.18207986652851105,0.2112520933151245,0.2732732594013214,0.1637735813856125,0.4913504123687744,0.4089173972606659,0.23472774028778076,0.2696757953332739,0.1637735813856125,0.4913504123687744,-0.11104758767090023
220950084,512304,4713120,Pozo Mazo 2,HARO,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.8500863567929398,42.57038980189249,42.57038980189249,-2.8500863567929398,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,Tejido urbano discontinuo,False,112,Tejido urbano discontinuo,False,False,ZU,Zona urbana,3169966.949362416,0.85,,False,0.0,True,470.14300537109375,0.2651004449238236,0.2590099078620881,0.12762516736984253,0.1510004848241806,0.1334318071603775,0.1961013525724411,0.12375162541866302,0.12067677080631256,0.1407468169927597,0.1625201404094696,0.1378563642501831,0.16525644387183103,0.12067677080631256,0.2651004449238236,-0.12724408067364051
221020012,523646,4700013,FUENTE EDESA,TORREMONTALBO,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.7124367495827593,42.4520873303707,42.4520873303707,-2.7124367495827593,22.0,15.8,17.8,23.900000000000002,25.8,23.900000000000002,7.800000000000001,7.9,7.9,25.0,23.200000000000003,25.0,45.2,44.400000000000006,45.900000000000006,19.900000000000002,10.700000000000001,11.0,0.336,0.324,0.332,0.158,0.154,0.154,221,Vinedos,True,221,Vinedos,True,False,IM,Improductivo,7308.25177686442,0.61,,False,0.0,False,474.62774658203125,0.7122185859065449,0.6931020169108909,0.4626345932483673,0.6042677760124207,0.6051679849624634,0.5906398892402649,0.5202925801277161,0.5585912466049194,0.5681269764900208,0.6194851994514465,0.5536500215530396,0.5898342609552812,0.4626345932483673,0.7122185859065449,-0.1585685643535053
221040004,536374,4703623,FUENTE TUNEL,FUENMAYOR,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.5574239961875946,42.48410494753875,42.48410494753875,-2.5574239961875946,19.8,15.8,17.0,27.1,27.8,28.0,7.9,8.1,8.1,24.5,23.900000000000002,24.1,42.400000000000006,40.1,42.5,21.6,10.8,11.3,0.34700000000000003,0.343,0.34,0.167,0.163,0.162,221,Vinedos,True,221,Vinedos,True,False,CA,Viales,85574.61935691511,4.68,,False,0.0,True,407.08001708984375,0.3878316114815556,0.3306364487551917,0.21888306736946106,0.3387160003185272,0.27416321635246277,0.2537492513656616,0.3447880744934082,0.21605323255062103,0.264913409948349,0.2743105888366699,0.2267524152994156,0.28461793788830214,0.21605323255062103,0.3878316114815556,-0.16107919618214
231070139,557208,4691574,La Senda (PO: 16; PA: 214),MURILLO DE RÍO LEZA,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.305143313471492,42.37434062331717,42.37434062331717,-2.305143313471492,18.400000000000002,16.5,16.400000000000002,26.6,28.0,27.3,7.9,8.0,8.0,23.8,23.6,24.200000000000003,45.300000000000004,43.400000000000006,44.2,18.8,10.200000000000001,12.600000000000001,0.35100000000000003,0.329,0.336,0.165,0.168,0.168,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,FY,Frutales,2817.7227647437217,1.37,100.0,True,0.0,True,468.884033203125,0.6099887766857992,0.5613749034570623,0.7930052876472473,0.6087888479232788,0.5996877551078796,0.6453149914741516,0.8277114629745483,0.790662407875061,0.5505836606025696,0.5984328985214233,0.6515957713127136,0.657922433052885,0.5505836606025696,0.8277114629745483,0.04160699462691442
231030063,556976,4696787,FUENTE DE MURILLO,MURILLO DE RÍO LEZA,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.307444977157672,42.42130272356113,42.42130272356113,-2.307444977157672,18.3,15.4,16.2,26.1,27.5,26.8,7.7,8.0,8.0,22.1,22.1,22.5,48.800000000000004,47.900000000000006,49.400000000000006,16.5,9.9,11.8,0.34900000000000003,0.326,0.34400000000000003,0.155,0.162,0.163,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,2780.2320498422755,0.98,0.0,False,0.0,True,378.61602783203125,0.6454038815058091,0.6939676438385372,0.7353801131248474,0.7356452345848083,0.737639307975769,0.6931425929069519,0.7416764497756958,0.7655119299888611,0.7993130087852478,0.8214399218559265,0.8377887606620789,0.7460826222731393,0.6454038815058091,0.8377887606620789,0.19238487915626978
231030088,558883,4699753,JARRA EN EL CEMENTERIO,AGONCILLO,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.2839627256087653,42.44787000248758,42.44787000248758,-2.2839627256087653,20.8,16.6,17.0,23.900000000000002,23.200000000000003,23.0,7.800000000000001,8.0,8.0,18.1,16.1,18.900000000000002,51.2,52.2,51.800000000000004,16.3,9.8,12.4,0.341,0.328,0.332,0.185,0.185,0.185,211,Tierras labor secano,True,211,Tierras labor secano,True,False,OV,Olivar,109.81194101139556,0.21,100.0,True,0.0,False,343.2840270996094,0.23447930272421452,0.2188679983565825,0.25089284777641296,0.2211858630180359,0.1923743635416031,0.1943296641111374,0.2430761754512787,0.2549392879009247,0.3058933615684509,0.34875601530075073,0.28874844312667847,0.2503221202614609,0.1923743635416031,0.34875601530075073,0.054269140402463945
241160181,578702,4670560,JABALINA (POLIGONO 11 PARCELA 11),QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.046960413913648,42.18323069317582,42.18323069317582,-2.046960413913648,18.400000000000002,15.200000000000001,17.0,17.2,17.2,15.600000000000001,8.1,8.200000000000001,8.200000000000001,43.2,44.0,44.900000000000006,26.400000000000002,26.8,26.5,21.3,10.0,8.4,0.303,0.305,0.302,0.14,0.137,0.137,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,13822.394899085622,0.57,0.0,True,0.0,True,618.9580078125,0.3974732190036989,0.34900217356820734,0.3248983323574066,0.369182288646698,0.32454007863998413,0.3491346836090088,0.34357839822769165,0.3066093921661377,0.29380863904953003,0.3422619104385376,0.35472142696380615,0.3413827766064279,0.29380863904953003,0.3974732190036989,-0.042751792039892766
241160207,576845,4673064,"MORCUERA (Pol. 11, Parc. 1767)",ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.069113920588713,42.20596423783692,42.20596423783692,-2.069113920588713,21.6,20.5,21.200000000000003,14.4,15.700000000000001,14.100000000000001,8.0,8.200000000000001,8.200000000000001,49.0,45.800000000000004,50.2,26.6,26.0,26.6,19.3,10.9,6.5,0.323,0.319,0.315,0.117,0.12,0.101,222,Frutales,True,222,Frutales,True,False,FY,Frutales,1972.0059979048656,0.33,0.0,True,0.0,False,577.0599975585938,0.4229695077055881,0.42537560556816084,0.4230235815048218,0.4054814577102661,0.39049744606018066,0.42961713671684265,0.4030150771141052,0.3819866478443146,0.3617016077041626,0.41589319705963135,0.4264431893825531,0.40781858676096605,0.3617016077041626,0.42961713671684265,0.0034736816769649903
241070075,582773,4690189,"RESA, (Po:32 Pa:146)",CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9948651946768687,42.35956690672981,42.35956690672981,-1.9948651946768687,22.200000000000003,17.3,19.3,21.700000000000003,24.6,21.0,7.7,7.7,7.7,22.400000000000002,22.0,22.8,50.5,49.300000000000004,50.900000000000006,38.5,12.200000000000001,14.600000000000001,0.34800000000000003,0.327,0.334,0.15,0.154,0.152,212,Terrenos regados,True,212,Terrenos regados,True,False,IM,Improductivo,213.72540721271628,0.18,,False,0.0,False,300.0559997558594,0.4450342369925685,0.43884650789210566,0.47079795598983765,0.45571500062942505,0.33456772565841675,0.40319523215293884,0.4840677082538605,0.3988122344017029,0.5232962965965271,0.4878758490085602,0.466438889503479,0.4462406942799475,0.33456772565841675,0.5232962965965271,0.021404652510910505
251150038,595528,4675850,CHAMPIÑONERA RINCON DE SOTO,RINCÓN DE SOTO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.842373738168444,42.22899109672695,42.22899109672695,-1.842373738168444,20.700000000000003,17.400000000000002,19.1,25.0,22.900000000000002,24.3,8.0,8.0,8.1,19.3,19.5,20.5,51.0,51.0,52.800000000000004,15.5,9.0,11.8,0.34800000000000003,0.34,0.34,0.159,0.159,0.157,121,Zonas industriales,False,121,Zonas industriales,False,False,ZU,Zona urbana,732.0803737201605,0.04,,False,0.0,False,285.7840270996094,0.20735162683826308,0.18322451614349383,0.06351020187139511,0.09077490866184235,0.06190760061144829,0.0552125945687294,0.060614075511693954,0.0603804811835289,0.051132213324308395,0.05527891591191292,0.05298289656639099,0.08567000283572793,0.051132213324308395,0.20735162683826308,-0.1543687302718721
241170058,582510,4674369,POZO DE LAS PISCINAS,AUTOL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.000313623889011,42.21713834040014,42.21713834040014,-2.000313623889011,17.2,15.3,15.8,19.8,20.900000000000002,20.0,7.9,8.1,8.1,25.8,24.3,27.200000000000003,47.900000000000006,43.7,46.5,19.0,11.200000000000001,11.600000000000001,0.354,0.335,0.339,0.153,0.154,0.154,111,Tejido urbano continuo,False,111,Tejido urbano continuo,False,False,AG,Agua,288276.30986614386,0.59,,False,0.0,False,420.7750244140625,0.5041475628298531,0.4992940941291121,0.540095329284668,0.4623440206050873,0.5188583731651306,0.6135371327400208,0.572418749332428,0.5975243449211121,0.6625519394874573,0.6404816508293152,0.6966997385025024,0.5734502668933351,0.4623440206050873,0.6966997385025024,0.19255217567264937
241160069,580774,4674330,"EL RASO, POZO CUEVA",AUTOL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0213493171163366,42.216968511682275,42.216968511682275,-2.0213493171163366,18.0,15.600000000000001,16.2,17.8,20.400000000000002,18.5,8.0,8.200000000000001,8.200000000000001,24.8,24.3,25.400000000000002,45.800000000000004,42.7,45.900000000000006,20.900000000000002,10.100000000000001,12.4,0.357,0.356,0.356,0.15,0.15,0.15,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,618.1587480881457,0.23,100.0,False,0.0,False,441.13201904296875,0.6598333618393726,0.6510756723741842,0.7809747457504272,0.7963843941688538,0.7800308465957642,0.8032473921775818,0.8498889207839966,0.8169257044792175,0.8281028866767883,0.8527887463569641,0.8602260947227478,0.7890435241750816,0.6510756723741842,0.8602260947227478,0.20039273288337522
251160078,602409,4673670,VIEJAMALA,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7593911418834374,42.208490151922796,42.208490151922796,-1.7593911418834374,20.5,19.200000000000003,19.900000000000002,24.200000000000003,24.5,24.200000000000003,7.7,7.800000000000001,7.800000000000001,18.2,17.900000000000002,18.900000000000002,49.400000000000006,46.7,50.400000000000006,19.1,10.0,13.200000000000001,0.354,0.34600000000000003,0.34700000000000003,0.17400000000000002,0.178,0.18,311,Bosque frondosas,False,324,Matorral boscoso,False,True,MT,Monte bajo / Matorral,789.0058222707919,0.68,100.0,False,0.0,True,269.8621520996094,0.534544591781643,0.5404851901121822,0.29415443539619446,0.41331997513771057,0.3701804280281067,0.287916362285614,0.31413379311561584,0.26242348551750183,0.363852858543396,0.29019394516944885,0.31468167901039124,0.3623533403725277,0.26242348551750183,0.5404851901121822,-0.2198629127712518
231080029,562879,4687823,LOS AGUAZALES,GALILEA,Rioja (La),SIN DEFINIR MASA,RNIT,-2.2366771304980637,42.340123597356694,42.340123597356694,-2.2366771304980637,20.6,16.2,16.8,23.3,26.5,23.200000000000003,8.0,8.1,8.200000000000001,28.400000000000002,27.3,28.700000000000003,42.7,39.0,43.1,20.900000000000002,10.8,11.4,0.364,0.339,0.355,0.157,0.156,0.156,221,Vinedos,True,221,Vinedos,True,False,FS,Frutos secos,624.0147323554993,0.37,0.0,True,0.0,True,579.3680419921875,0.5672089948869556,0.5369759917893404,0.5673156976699829,0.5536540150642395,0.46262624859809875,0.5534709692001343,0.6143664121627808,0.5076441168785095,0.5808109641075134,0.5397148728370667,0.5470091104507446,0.5482543085132151,0.46262624859809875,0.6143664121627808,-0.020199884436211013
251160035,606297,4673672,ITGA CADREITA FINCA EXPERIMENTAL,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7123018629242264,42.207989151923556,42.207989151923556,-1.7123018629242264,20.6,17.0,19.3,26.0,26.400000000000002,26.3,8.0,8.1,8.1,18.400000000000002,18.0,18.400000000000002,47.0,45.900000000000006,47.2,18.6,10.4,12.4,0.35000000000000003,0.343,0.34600000000000003,0.18,0.181,0.181,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,8744.733556695839,0.1,100.0,True,0.0,False,267.6523742675781,0.16257132957955067,0.15010917030567683,0.2583400309085846,0.2282925397157669,0.1733991503715515,0.15758836269378662,0.1976609230041504,0.18416763842105865,0.20976683497428894,0.22690992057323456,0.21294580399990082,0.19652288223159553,0.15010917030567683,0.2583400309085846,0.050374474420350146
241060011,579079,4690031,CANTARROYUELA DE PRADEJON (PO: 1 PA: 26),PRADEJÓN,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-2.039737837301822,42.358528588968525,42.358528588968525,-2.039737837301822,21.900000000000002,17.0,19.200000000000003,20.6,21.5,21.0,7.9,8.0,8.0,21.200000000000003,20.900000000000002,21.1,55.7,53.900000000000006,55.5,21.0,12.0,12.4,0.34700000000000003,0.335,0.338,0.154,0.154,0.154,131,,False,131,,False,False,AG,Agua,19759.635039953308,3.11,,False,0.0,False,324.7400207519531,0.3766847184331609,0.28101263454700237,0.33446046710014343,0.3246217370033264,0.2991635501384735,0.32464319467544556,0.29132387042045593,0.2341678887605667,0.2680109441280365,0.3022196888923645,0.29383885860443115,0.3027406866094006,0.2341678887605667,0.3766847184331609,-0.08284585982872977
241130002,586041,4686559,ABASTECIMIENTO A CALAHORRA-SOTO MANZANILLO-CASA,CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9557283884615784,42.32652537284356,42.32652537284356,-1.9557283884615784,22.1,16.8,18.5,19.0,21.900000000000002,19.6,7.9,8.0,8.0,22.8,22.5,23.6,54.6,53.300000000000004,54.6,18.0,11.100000000000001,11.8,0.34900000000000003,0.34700000000000003,0.342,0.149,0.154,0.154,212,Terrenos regados,True,212,Terrenos regados,True,False,ZU,Zona urbana,218.45667851150506,0.14,,False,0.0,False,294.71600341796875,0.4730292224858291,0.39815009946817415,0.058401305228471756,0.07159450650215149,0.07195644080638885,0.07329248636960983,0.068610280752182,0.0717865526676178,0.06609711050987244,0.07631609588861465,0.07601475715637207,0.1368408052577531,0.058401305228471756,0.4730292224858291,-0.39701446532945706
251160072,602964,4672988,Jarra en finca del Camino de la Nava (PO: 2; PA: 9514),ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7527900785076242,42.202276378972954,42.202276378972954,-1.7527900785076242,22.0,17.7,19.3,26.0,25.900000000000002,26.0,7.7,7.800000000000001,7.7,16.3,16.1,17.2,43.0,41.0,45.900000000000006,20.1,11.100000000000001,13.600000000000001,0.355,0.34900000000000003,0.34900000000000003,0.181,0.181,0.183,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,ZU,Zona urbana,109.3911143556061,0.09,,False,0.0,True,269.4880065917969,0.5988241067907255,0.5882534317257087,0.43624091148376465,0.37831011414527893,0.4840816259384155,0.526592493057251,0.5895676612854004,0.4828495979309082,0.5185587406158447,0.5381170511245728,0.5420385003089905,0.5166758394915327,0.37831011414527893,0.5988241067907255,-0.05678560648173503
241130030,584846,4682976,LA EMRILLA,CALAHORRA,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.9707555287281961,42.29439261221093,42.29439261221093,-1.9707555287281961,20.8,15.8,16.8,21.900000000000002,24.700000000000003,21.0,7.9,8.0,8.1,23.200000000000003,23.1,23.8,49.5,45.900000000000006,50.900000000000006,16.0,10.200000000000001,11.3,0.355,0.34,0.34800000000000003,0.15,0.15,0.15,211,Tierras labor secano,True,211,Tierras labor secano,True,False,IM,Improductivo,4269.227230808761,0.54,,False,0.0,False,332.8480224609375,0.2593220895489718,0.27873952531486784,0.0670103058218956,0.06233818084001541,0.04884399473667145,0.03935052081942558,0.08222045749425888,0.03847397491335869,0.043380703777074814,0.03024125099182129,0.04738154634833336,0.09066386823697224,0.03024125099182129,0.27873952531486784,-0.21194054320063843
231030090,556798,4699105,CAMINO DEL MOLINO,AGONCILLO,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.3093793107449856,42.442190133813,42.442190133813,-2.3093793107449856,19.8,16.0,16.6,26.200000000000003,24.400000000000002,25.5,7.6000000000000005,8.0,8.0,20.5,20.400000000000002,20.5,48.0,48.400000000000006,48.2,14.700000000000001,9.700000000000001,11.600000000000001,0.34700000000000003,0.331,0.34,0.168,0.185,0.185,323,Veg esclerofia,False,323,Veg esclerofia,False,False,AG,Agua,186745.88876381752,0.93,,False,0.0,False,364.3393249511719,0.3216823556139838,0.3091188856494979,0.2623702585697174,0.28146249055862427,0.28765633702278137,0.3088034987449646,0.28213420510292053,0.21519143879413605,0.3160068094730377,0.28621599078178406,0.25718799233436584,0.28434820569507396,0.21519143879413605,0.3216823556139838,-0.06449436327961794
231050020,539993,4690809,CELADAS,ENTRENA,Rioja (La),SIN DEFINIR MASA,RNIT,-2.5142834273137113,42.36852778683664,42.36852778683664,-2.5142834273137113,19.400000000000002,14.8,16.400000000000002,24.400000000000002,24.400000000000002,24.200000000000003,8.0,8.0,8.1,27.1,27.5,27.8,44.900000000000006,45.300000000000004,45.300000000000004,20.8,12.4,11.4,0.355,0.327,0.333,0.162,0.162,0.167,211,Tierras labor secano,True,211,Tierras labor secano,True,False,MT,Monte bajo / Matorral,1471.528280230487,0.66,0.0,False,0.0,True,612.3078002929688,0.4920597032738341,0.43577714046451116,0.2691771388053894,0.43163061141967773,0.32057738304138184,0.3470955491065979,0.35318922996520996,0.27659574151039124,0.5397942662239075,0.45089811086654663,0.3451676666736603,0.38745114012282794,0.2691771388053894,0.5397942662239075,-0.1468920366001738
231070081,555633,4693920,FUENTE LA RUEDA,MURILLO DE RÍO LEZA,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RNIT,-2.324045570376735,42.39558171066405,42.39558171066405,-2.324045570376735,18.2,16.5,17.3,24.0,25.400000000000002,24.900000000000002,7.800000000000001,8.0,8.0,21.400000000000002,20.8,21.3,51.300000000000004,48.7,50.800000000000004,16.3,10.3,11.600000000000001,0.34900000000000003,0.325,0.336,0.161,0.18,0.185,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,IM,Improductivo,64.1727064138192,2.08,,False,0.0,True,434.6582336425781,0.43608634477102237,0.39808490533170027,0.3241877257823944,0.38632479310035706,0.3280033767223358,0.28062155842781067,0.31147539615631104,0.31114399433135986,0.33111757040023804,0.3498307764530182,0.36792004108428955,0.3477087711418943,0.28062155842781067,0.43608634477102237,-0.06816630368673282
221030030,526671,4705342,FUENTE ESCARPE,CENICERO,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.6754017932807184,42.49998090229199,42.49998090229199,-2.6754017932807184,18.8,15.600000000000001,16.8,26.900000000000002,26.8,28.3,7.800000000000001,8.0,8.0,25.8,23.8,26.200000000000003,40.6,39.5,39.5,21.1,11.0,9.9,0.353,0.33,0.341,0.16,0.158,0.159,221,Vinedos,True,221,Vinedos,True,False,VI,Vinedo,2088.9556730385525,3.01,0.0,True,0.0,True,428.66900634765625,0.6008203266017479,0.5862081061370379,0.49845486879348755,0.6167755126953125,0.45835787057876587,0.6518949270248413,0.5181052088737488,0.6007847189903259,0.7631373405456543,0.7313141226768494,0.8191083073616028,0.6222692100253977,0.45835787057876587,0.8191083073616028,0.2182879807598549
