ipa,x_utm30,y_utm30,nombre_punto,municipio,provincia,masa_agua,red,lon_x,lat_x,lat_y,lon_y,soil_cec_0_5cm,soil_cec_15_30cm,soil_cec_5_15cm,soil_clay_0_5cm,soil_clay_15_30cm,soil_clay_5_15cm,soil_phh2o_0_5cm,soil_phh2o_15_30cm,soil_phh2o_5_15cm,soil_sand_0_5cm,soil_sand_15_30cm,soil_sand_5_15cm,soil_silt_0_5cm,soil_silt_15_30cm,soil_silt_5_15cm,soil_soc_0_5cm,soil_soc_15_30cm,soil_soc_5_15cm,soil_wv0033_0_5cm,soil_wv0033_15_30cm,soil_wv0033_5_15cm,soil_wv1500_0_5cm,soil_wv1500_15_30cm,soil_wv1500_5_15cm,clc2012_codigo,clc2012_nombre,clc2012_agricola,clc2018_codigo,clc2018_nombre,clc2018_agricola,cambio_clc_2012_2018,sigpac_uso,sigpac_uso_nombre,sigpac_superficie_m2,sigpac_pendiente_pct,sigpac_coef_regadio,sigpac_es_agricola,dist_sigpac_m,zona_vulnerable_nitratos,altitud_dem_m,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_media_periodo,ndvi_min_periodo,ndvi_max_periodo,ndvi_cambio_periodo
241260021,574615,4658001,Sondeo Nitratos Rioja CORNAGO VALDEPERILLO - DESAPARECIDO,CORNAGO,Rioja (La),CAMEROS,RNIT,-2.098051545830426,42.07053298704397,42.07053298704397,-2.098051545830426,20.5,17.6,18.400000000000002,22.3,23.400000000000002,22.1,7.800000000000001,8.0,8.0,31.400000000000002,31.5,31.8,42.0,40.1,42.2,21.200000000000003,11.4,12.600000000000001,0.352,0.332,0.34,0.16,0.152,0.156,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,AG,Agua,128537.04640327123,0.85,,False,0.0,False,662.3790893554688,0.17691706212251937,0.18305053054737533,0.2460273951292038,0.30747923254966736,0.2426086962223053,0.26869112253189087,0.32864949107170105,0.2542297840118408,0.3372717499732971,0.33220213651657104,0.3250714838504791,0.27292715313880467,0.17691706212251937,0.3372717499732971,0.14815442172795976
211030008,502519,4696432,MANANTIAL PATAGALLINA 1,SANTO DOMINGO DE LA CALZADA,Rioja (La),ALUVIAL DEL OJA,RBAS,-2.9693815071295475,42.42019353514909,42.42019353514909,-2.9693815071295475,18.3,14.200000000000001,16.0,26.8,27.5,26.900000000000002,7.800000000000001,7.9,8.0,20.3,21.1,20.5,47.1,45.400000000000006,46.900000000000006,24.6,11.0,13.3,0.34900000000000003,0.334,0.34,0.187,0.188,0.188,211,Tierras labor secano,True,211,Tierras labor secano,True,False,AG,Agua,58674.48459950468,1.45,,False,0.0,False,665.1880493164062,0.6105019462758736,0.6595319708925218,0.6848029494285583,0.7045702934265137,0.6761110424995422,0.7251797914505005,0.681896984577179,0.6769617795944214,0.6233159303665161,0.6766712069511414,0.6304497122764587,0.6681812370672024,0.6105019462758736,0.7251797914505005,0.01994776600058512
210940011,508926,4719111,PIEZOMETRO-2 HERRERA. ABTO. VILLALBA DE RIOJA,VILLALBA DE RIOJA,Rioja (La),PANCORBO-CONCHAS DE HARO,RBAS,-2.8911504304967592,42.62438946518425,42.62438946518425,-2.8911504304967592,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,28430.240635201917,2.46,0.0,False,0.0,True,675.5306396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221210013,517272,4667190,BRIEVA (PISCIFACTORÍA BRIEVA DE CAMEROS),BRIEVA DE CAMEROS,Rioja (La),MANSILLA-NEILA,RBAS,-2.790931854011985,42.156647454219865,42.156647454219865,-2.790931854011985,20.6,15.0,16.8,15.5,15.5,16.1,6.7,6.800000000000001,7.0,34.9,34.5,35.7,36.1,36.1,35.9,28.5,13.0,18.0,0.332,0.33,0.331,0.164,0.176,0.176,322,Matorrales,False,322,Matorrales,False,False,CA,Viales,12534.387771995867,2.64,,False,0.0,False,1019.2520751953125,0.706067867418291,0.7198259187383296,0.6396979689598083,0.7470144033432007,0.7583473920822144,0.778957188129425,0.6954923868179321,0.6860706806182861,0.7040191292762756,0.7628408074378967,0.7738879919052124,0.7247474304297157,0.6396979689598083,0.778957188129425,0.06782012448692143
221130009,528657,4678589,FUENTE DE SAN PEDRO,TORRECILLA EN CAMEROS,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-2.652562493905789,42.2589749662404,42.2589749662404,-2.652562493905789,18.6,12.0,14.4,22.0,25.200000000000003,21.200000000000003,6.800000000000001,6.800000000000001,6.800000000000001,24.1,22.8,24.6,42.0,39.1,42.5,40.0,12.4,21.6,0.336,0.325,0.329,0.155,0.161,0.16,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,797409.453981175,5.22,0.0,False,0.0,False,904.519775390625,0.7031246605324215,0.6910280008924586,0.78230220079422,0.7909160852432251,0.8289280533790588,0.8087447285652161,0.7917158007621765,0.8098453879356384,0.8028417229652405,0.7879900932312012,0.7885763049125671,0.780546639928493,0.6910280008924586,0.8289280533790588,0.08545164438014563
241150030,571730,4673644,POZO DE CIENTA II,ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RBAS,-2.130997340626708,42.21167337532112,42.21167337532112,-2.130997340626708,17.2,14.4,15.0,22.5,26.1,23.0,7.800000000000001,7.9,7.9,28.3,27.8,28.3,38.5,36.1,37.300000000000004,32.2,10.4,13.200000000000001,0.339,0.33,0.335,0.149,0.149,0.149,311,Bosque frondosas,False,311,Bosque frondosas,False,False,MT,Monte bajo / Matorral,123.12697102887101,0.17,100.0,False,0.0,False,540.02001953125,0.6204788435476585,0.6326660870400236,0.6795909404754639,0.6062122583389282,0.6365259289741516,0.6713132858276367,0.6655283570289612,0.6665514707565308,0.6566265225410461,0.6153399348258972,0.6077795624732971,0.641692108348145,0.6062122583389282,0.6795909404754639,-0.012699281074361357
251150055,594638,4678112,Pozo de la Recueja 1 (Po. 1; Pa. 55),RINCÓN DE SOTO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RBAS,-1.8527878925700405,42.2494675682009,42.2494675682009,-1.8527878925700405,20.8,16.8,18.400000000000002,23.3,23.3,24.0,7.7,7.800000000000001,7.800000000000001,21.200000000000003,21.8,22.400000000000002,51.6,50.7,52.1,22.6,10.200000000000001,13.100000000000001,0.355,0.34400000000000003,0.34700000000000003,0.16,0.17400000000000002,0.163,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,TA,Tierra arable,233.14211035005496,0.12,100.0,True,0.0,False,283.4409484863281,0.4453924551586204,0.4572475382257226,0.5180612802505493,0.4434594511985779,0.37068039178848267,0.3621998727321625,0.34379836916923523,0.4394195079803467,0.457464337348938,0.48740169405937195,0.5106738209724426,0.43961806535313175,0.34379836916923523,0.5180612802505493,0.06528136581382221
241050045,572065,4695776,RECUEJA,ALCANADRE,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RBAS,-2.1241804093111973,42.41094401577004,42.41094401577004,-2.1241804093111973,19.8,15.200000000000001,17.2,18.400000000000002,19.6,18.5,7.9,8.0,8.0,20.400000000000002,19.700000000000003,20.200000000000003,58.400000000000006,53.800000000000004,56.2,18.5,10.200000000000001,11.100000000000001,0.341,0.329,0.338,0.162,0.169,0.165,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,1301.5930653647956,0.46,0.0,False,0.0,False,322.5320129394531,0.5603233286664334,0.49990454640202187,0.567194938659668,0.6353691816329956,0.6104950308799744,0.6389105319976807,0.5427985787391663,0.6049873232841492,0.7238994836807251,0.6857082843780518,0.7318681478500366,0.6183144887428094,0.49990454640202187,0.7318681478500366,0.1715448191836032
221280002,538340,4657590,NACIMIENTO RIO PIQUERAS,LUMBRERAS,Rioja (La),CAMEROS,RBAS,-2.536551365743564,42.069439895266235,42.069439895266235,-2.536551365743564,19.8,12.5,15.100000000000001,16.8,18.5,18.6,6.1000000000000005,6.1000000000000005,6.1000000000000005,41.1,39.5,39.900000000000006,33.2,32.6,32.5,50.0,17.400000000000002,29.0,0.324,0.312,0.314,0.138,0.135,0.137,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,715054.9411945106,2.7,0.0,False,0.0,False,1449.0521240234375,0.8705695938620631,0.866912709798881,0.8563535809516907,0.8384172320365906,0.8755286931991577,0.8890678882598877,0.916037917137146,0.8959755301475525,0.8785662055015564,0.9248483180999756,0.9177048206329346,0.8845438626934032,0.8384172320365906,0.9248483180999756,0.04713522677087145
231240007,560588,4661716,VALLEJONDO,ENCISO,Rioja (La),CAMEROS,RBAS,-2.267210441580483,42.1051967890556,42.1051967890556,-2.267210441580483,18.900000000000002,14.200000000000001,14.9,15.100000000000001,14.4,15.3,7.4,7.6000000000000005,7.6000000000000005,33.5,32.800000000000004,32.7,40.6,40.5,39.7,34.6,14.0,18.7,0.315,0.281,0.295,0.155,0.15,0.157,324,Matorral boscoso,False,324,Matorral boscoso,False,False,PR,Pasto arbustivo,227921.2758255584,2.89,0.0,True,0.0,False,1203.9801025390625,0.7252354120183035,0.7875773692333334,0.7765957713127136,0.7864089608192444,0.7650232911109924,0.8051261305809021,0.8398097157478333,0.835536003112793,0.8330783843994141,0.8088012337684631,0.8430265188217163,0.8005653446296098,0.7252354120183035,0.8430265188217163,0.11779110680341276
241230015,583388,4662243,"SONDEO DE GRÁVALOS, IRYDA. INC",GRÁVALOS,Rioja (La),FITERO-ARNEDILLO,RBAS,-1.991413298492858,42.10785037798781,42.10785037798781,-1.991413298492858,19.200000000000003,17.8,17.8,24.3,25.8,24.700000000000003,7.800000000000001,8.0,8.0,32.0,31.700000000000003,32.0,38.800000000000004,38.2,38.900000000000006,21.6,10.3,10.600000000000001,0.34900000000000003,0.34,0.342,0.156,0.152,0.152,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,FY,Frutales,7255.784929788015,0.38,100.0,True,0.0,False,706.3200073242188,0.4379154718862985,0.40449869970485064,0.40689000487327576,0.40676334500312805,0.3573303818702698,0.43886351585388184,0.4328385591506958,0.3237531781196594,0.45756593346595764,0.3593411445617676,0.3792470097541809,0.4004552040221787,0.3237531781196594,0.45756593346595764,-0.05866846213211757
221210014,517735,4668033,BERRINCHE,BRIEVA DE CAMEROS,Rioja (La),MANSILLA-NEILA,RBAS,-2.7853018643235825,42.164229459531896,42.164229459531896,-2.7853018643235825,20.6,15.0,16.400000000000002,18.2,19.200000000000003,18.7,7.0,7.2,7.2,35.4,36.0,35.300000000000004,34.4,34.1,34.2,30.8,11.8,18.8,0.324,0.323,0.324,0.151,0.146,0.153,322,Matorrales,False,322,Matorrales,False,False,AG,Agua,8788.69345164987,4.32,,False,0.0,False,1009.8480224609375,0.565655357720769,0.5195988363190936,0.5467286109924316,0.5788284540176392,0.5821462273597717,0.726902186870575,0.6109382510185242,0.5285791754722595,0.5617559552192688,0.6436183452606201,0.6374622583389282,0.5911103325990801,0.5195988363190936,0.726902186870575,0.0718069006181592
220960018,519673,4711843,POZO DEL EBRO,SAN VICENTE DE LA SONSIERRA,Rioja (La),LAGUARDIA,RBAS,-2.760346080856251,42.55873688280217,42.55873688280217,-2.760346080856251,20.8,14.100000000000001,16.6,24.700000000000003,29.1,25.6,7.800000000000001,8.0,8.0,19.900000000000002,19.1,19.700000000000003,44.900000000000006,39.5,44.300000000000004,24.3,12.0,12.200000000000001,0.356,0.339,0.34400000000000003,0.176,0.189,0.181,323,Veg esclerofia,False,323,Veg esclerofia,False,False,MT,Monte bajo / Matorral,13589.083034033181,0.67,0.0,False,0.0,False,429.16802978515625,0.5573101473082607,0.5547261386224365,0.6889979839324951,0.6488549709320068,0.6600598096847534,0.6610800623893738,0.6502742171287537,0.641237199306488,0.6998211145401001,0.743302047252655,0.6643726825714111,0.6518214885153395,0.5547261386224365,0.743302047252655,0.10706253526315046
221230018,526102,4667021,FUENTE LACE,ORTIGOSA DE CAMEROS,Rioja (La),CAMEROS,RBAS,-2.6840583947640053,42.154880847696,42.154880847696,-2.6840583947640053,19.8,12.5,16.1,14.9,14.600000000000001,14.600000000000001,6.0,6.1000000000000005,6.1000000000000005,37.4,39.2,38.0,38.1,37.4,38.300000000000004,50.400000000000006,14.200000000000001,28.0,0.335,0.311,0.322,0.145,0.151,0.156,324,Matorral boscoso,False,324,Matorral boscoso,False,False,PA,Pasto arbolado,109737.58437071738,2.31,0.0,True,0.0,False,1262.715087890625,0.666536029527893,0.6109072012690424,0.5877848267555237,0.6319724321365356,0.6030134558677673,0.6613703370094299,0.5887838006019592,0.4586951434612274,0.5792374014854431,0.5995804071426392,0.5353845953941345,0.5930241482410541,0.4586951434612274,0.666536029527893,-0.13115143413375852
221160027,524742,4669592,FUENTE DE ORTIGOSA,ORTIGOSA DE CAMEROS,Rioja (La),MANSILLA-NEILA,RBAS,-2.700410536167346,42.17808014814833,42.17808014814833,-2.700410536167346,18.5,15.0,15.8,15.0,14.100000000000001,14.5,6.2,6.2,6.2,35.5,36.1,35.1,39.800000000000004,39.6,40.1,37.1,11.3,16.7,0.323,0.316,0.32,0.17200000000000001,0.178,0.178,311,Bosque frondosas,False,311,Bosque frondosas,False,False,ZU,Zona urbana,7226.128564123306,2.74,,False,0.0,False,1063.4320068359375,0.6960055978204229,0.7045456144919172,0.8029618263244629,0.7591671347618103,0.7189189195632935,0.7463958263397217,0.8142758011817932,0.8002976775169373,0.8070035576820374,0.7740070223808289,0.7875174880027771,0.7646451332787275,0.6960055978204229,0.8142758011817932,0.09151189018235417
221120006,520083,4677638,ABASTECIMIENTO A ANGUIANO - FUENTE INTER,ANGUIANO,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-2.7565455205397713,42.25067787079284,42.25067787079284,-2.7565455205397713,18.900000000000002,15.200000000000001,17.2,24.6,27.3,24.6,7.0,7.1000000000000005,7.1000000000000005,26.5,25.200000000000003,26.5,42.800000000000004,42.300000000000004,43.0,37.2,11.200000000000001,19.700000000000003,0.34900000000000003,0.334,0.34500000000000003,0.182,0.187,0.187,322,Matorrales,False,322,Matorrales,False,False,IM,Improductivo,1407.2460783534145,1.86,,False,0.0,False,791.2717895507812,0.7183814544565863,0.7153645787397409,0.6742857098579407,0.6554695963859558,0.6092841029167175,0.6164603233337402,0.7129442691802979,0.7114967703819275,0.7573605179786682,0.7433617115020752,0.7660618424415588,0.6982246251977462,0.6092841029167175,0.7660618424415588,0.04768038798497254
210920002,497781,4719288,FUENTE HONTORIA,FONCEA,Rioja (La),PANCORBO-CONCHAS DE HARO,RBAS,-3.0270606717437785,42.6260319831389,42.6260319831389,-3.0270606717437785,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,239784.47986919686,4.11,0.0,False,0.0,False,606.8894653320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211130014,499242,4686398,PEÑA SAN TORCUATO,EZCARAY,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-3.009200305514724,42.3298302797147,42.3298302797147,-3.009200305514724,20.400000000000002,14.200000000000001,15.700000000000001,26.700000000000003,31.900000000000002,28.3,7.5,7.7,7.7,20.200000000000003,19.6,20.200000000000003,44.800000000000004,41.400000000000006,45.0,31.0,13.100000000000001,16.1,0.35000000000000003,0.325,0.334,0.187,0.189,0.19,231,Praderas,True,231,Praderas,True,False,FO,Forestal,1237.323813962862,0.76,0.0,False,0.0,False,806.0753784179688,0.490328715196457,0.519053927680798,0.6963845491409302,0.7608532905578613,0.7704117894172668,0.8169491291046143,0.692916214466095,0.6739352345466614,0.7260354161262512,0.7540376782417297,0.7423092722892761,0.6948377469789038,0.490328715196457,0.8169491291046143,0.25198055709281914
211120001,493563,4685125,MANANTIAL DE VALGAÑÓN. TRES CAÑOS,VALGAÑÓN,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-3.078115552456647,42.31833920447419,42.31833920447419,-3.078115552456647,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,Matorrales,False,322,Matorrales,False,False,FO,Forestal,585.0202298549167,3.26,0.0,False,0.0,False,968.0159912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231180025,562751,4673228,LAS POZAS,ARNEDILLO,Rioja (La),FITERO-ARNEDILLO,RBAS,-2.239812120546508,42.20869954111862,42.20869954111862,-2.239812120546508,18.2,15.200000000000001,16.2,22.5,23.900000000000002,22.200000000000003,7.7,7.9,7.9,28.1,26.8,28.1,38.900000000000006,37.7,39.300000000000004,23.0,10.5,14.3,0.342,0.341,0.34400000000000003,0.162,0.17500000000000002,0.166,324,Matorral boscoso,False,324,Matorral boscoso,False,False,AG,Agua,31784.350816807575,2.13,,False,0.0,False,657.8760375976562,0.40750021355961147,0.4427962408279053,0.4676625430583954,0.5369722843170166,0.5853248238563538,0.5589318871498108,0.5244831442832947,0.5454192757606506,0.558563232421875,0.5849007368087769,0.5963050723075867,0.5280781322137524,0.40750021355961147,0.5963050723075867,0.1888048587479752
241270004,586556,4655225,BARRANCO DE LA CANEJADA,CERVERA DEL RÍO ALHAMA,Rioja (La),CAMEROS,RBAS,-1.9541403220528104,42.044309825905245,42.044309825905245,-1.9541403220528104,18.900000000000002,18.6,17.7,22.0,25.200000000000003,22.1,7.9,8.1,8.1,31.8,30.3,32.0,40.2,37.800000000000004,40.0,18.900000000000002,10.200000000000001,12.0,0.307,0.309,0.307,0.151,0.158,0.158,222,Frutales,True,222,Frutales,True,False,OV,Olivar,261.6370656747761,1.35,0.0,True,0.0,False,504.3360290527344,0.3720253454137252,0.3882686640791283,0.40145641565322876,0.3768848180770874,0.38906729221343994,0.4477958381175995,0.4189561605453491,0.48479947447776794,0.43728137016296387,0.4674851596355438,0.5214301943778992,0.42776824843215755,0.3720253454137252,0.5214301943778992,0.149404848964174
241280001,588742,4653796,BAÑOS DE LA ALBOTEA,CERVERA DEL RÍO ALHAMA,Rioja (La),AÑAVIEJA-VALDEGUTUR,RBAS,-1.927947536977254,42.031197932982735,42.031197932982735,-1.927947536977254,18.7,16.7,16.8,21.5,22.3,21.200000000000003,7.800000000000001,8.0,8.0,30.400000000000002,30.5,31.1,41.7,41.1,43.400000000000006,21.400000000000002,10.100000000000001,12.9,0.34700000000000003,0.34,0.34,0.154,0.152,0.153,323,Veg esclerofia,False,323,Veg esclerofia,False,False,IM,Improductivo,27558.967905919304,0.69,,False,0.0,False,490.2120361328125,0.15565013137974598,0.16595059025810907,0.04053109884262085,0.049788668751716614,0.028931183740496635,0.04694446548819542,0.04280281066894531,0.04087858274579048,0.051643192768096924,0.05220473185181618,0.09143949300050735,0.06970590449964008,0.028931183740496635,0.16595059025810907,-0.06421063837923863
241280020,590503,4656748,BALNEARIO VIEJO,CERVERA DEL RÍO ALHAMA,Rioja (La),CAMEROS,RBAS,-1.906221492225865,42.05757990357234,42.05757990357234,-1.906221492225865,18.2,17.5,16.8,22.1,22.5,21.8,7.9,8.200000000000001,8.200000000000001,29.900000000000002,29.3,30.3,40.1,37.4,40.6,18.2,10.100000000000001,11.5,0.34,0.336,0.34,0.15,0.15,0.149,323,Veg esclerofia,False,323,Veg esclerofia,False,False,AG,Agua,11333.52918001904,2.47,,False,0.0015518150221575041,False,495.8880310058594,0.20494230763795246,0.1800823924564334,0.14308425784111023,0.12669509649276733,0.1335870921611786,0.1199103444814682,0.126090407371521,0.12146985530853271,0.12448614090681076,0.13976231217384338,0.1363680213689804,0.14149802074550896,0.1199103444814682,0.20494230763795246,-0.06857428626897205
241330041,583202,4646159,POZO DEL MATADERO,AGUILAR DEL RÍO ALHAMA,Rioja (La),AÑAVIEJA-VALDEGUTUR,RBAS,-1.995945241897962,41.9630301208927,41.9630301208927,-1.995945241897962,18.8,17.400000000000002,17.3,22.3,23.0,22.200000000000003,7.800000000000001,8.0,8.0,30.400000000000002,30.3,30.700000000000003,42.2,42.1,42.7,22.8,10.200000000000001,11.600000000000001,0.356,0.342,0.34800000000000003,0.158,0.158,0.158,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,1955.4968360062912,1.41,100.0,True,0.0,True,616.114013671875,0.508606452305289,0.2897050496206245,0.5061270594596863,0.48329129815101624,0.4972665309906006,0.44160860776901245,0.5352686643600464,0.4389502704143524,0.5097594857215881,0.47431057691574097,0.4232296943664551,0.4643748809158556,0.2897050496206245,0.5352686643600464,-0.08537675793883392
241340046,590949,4647462,Valdegutur. Abastecimiento a Valverde,CERVERA DEL RÍO ALHAMA,Rioja (La),AÑAVIEJA-VALDEGUTUR,RBAS,-1.9022713794782777,41.9739081260637,41.9739081260637,-1.9022713794782777,18.7,17.5,17.2,20.900000000000002,24.200000000000003,22.3,7.9,8.1,8.1,30.700000000000003,29.900000000000002,30.8,42.7,40.900000000000006,41.800000000000004,23.200000000000003,10.700000000000001,12.8,0.342,0.338,0.333,0.158,0.156,0.158,212,Terrenos regados,True,212,Terrenos regados,True,False,IM,Improductivo,1929.6038530501107,2.89,,False,0.0,False,556.3880004882812,0.4655121238412712,0.4744186473648653,0.27232933044433594,0.3221772611141205,0.3138105869293213,0.25305667519569397,0.30582618713378906,0.2662917673587799,0.3085194230079651,0.2845693826675415,0.2557792663574219,0.3202082410377369,0.25305667519569397,0.4744186473648653,-0.20973285748384934
241240008,590028,4660473,MANANTIAL DE CANTARES,ALFARO,Rioja (La),SIN DEFINIR MASA,RBAS,-1.9113879897976054,42.09117780160902,42.09117780160902,-1.9113879897976054,19.8,16.8,16.5,23.0,22.900000000000002,22.1,7.6000000000000005,7.7,7.7,31.3,30.900000000000002,31.8,40.6,40.300000000000004,41.400000000000006,28.0,10.200000000000001,13.200000000000001,0.35000000000000003,0.342,0.34700000000000003,0.162,0.165,0.163,323,Veg esclerofia,False,323,Veg esclerofia,False,False,MT,Monte bajo / Matorral,28214.808837626042,3.55,0.0,False,0.0,False,529.6827392578125,0.7289850017439833,0.6964361442525691,0.6268656849861145,0.7388978004455566,0.7567839026451111,0.801174521446228,0.6278677582740784,0.6516658067703247,0.6623607873916626,0.6587152481079102,0.7441127300262451,0.6994423078263439,0.6268656849861145,0.801174521446228,0.015127728282261832
241340008,590971,4647469,IRYDA LR3,CERVERA DEL RÍO ALHAMA,Rioja (La),AÑAVIEJA-VALDEGUTUR,RBAS,-1.9020048100453466,41.97396862233306,41.97396862233306,-1.9020048100453466,18.7,17.5,17.2,20.900000000000002,24.200000000000003,22.3,7.9,8.1,8.1,30.700000000000003,29.900000000000002,30.8,42.7,40.900000000000006,41.800000000000004,23.200000000000003,10.700000000000001,12.8,0.342,0.338,0.333,0.158,0.156,0.158,212,Terrenos regados,True,212,Terrenos regados,True,False,CA,Viales,1694.0154592863748,0.83,,False,0.0,False,557.3160400390625,0.35153266698662444,0.32282637011258664,0.3068181872367859,0.45168617367744446,0.4719887971878052,0.5414534211158752,0.4079928696155548,0.43827491998672485,0.4540441036224365,0.461895614862442,0.46221521496772766,0.4246116672156371,0.3068181872367859,0.5414534211158752,0.11068254798110322
241270051,586136,4654599,RINCON DE OLIVEDO MMA BARRANCO DE CANEJADA,CERVERA DEL RÍO ALHAMA,Rioja (La),CAMEROS,RBAS,-1.9593063880438464,42.03871875300695,42.03871875300695,-1.9593063880438464,19.200000000000003,18.1,17.400000000000002,21.3,22.400000000000002,21.1,7.9,8.1,8.200000000000001,30.0,30.0,30.6,43.800000000000004,41.6,43.6,19.1,10.5,12.5,0.307,0.304,0.307,0.16,0.158,0.16,323,Veg esclerofia,False,323,Veg esclerofia,False,False,MT,Monte bajo / Matorral,3352.3730326417967,1.44,0.0,False,0.0,False,524.3359985351562,0.22052424652675431,0.18175580754178366,0.1471511423587799,0.22412598133087158,0.17051640152931213,0.21948912739753723,0.21209938824176788,0.16173489391803741,0.17900829017162323,0.20971138775348663,0.2356412261724472,0.19652344481294556,0.1471511423587799,0.2356412261724472,0.01511697964569289
