ipa,x_utm30,y_utm30,nombre_punto,municipio,provincia,masa_agua,red,lon_x,lat_x,lat_y,lon_y,soil_cec_0_5cm,soil_cec_15_30cm,soil_cec_5_15cm,soil_clay_0_5cm,soil_clay_15_30cm,soil_clay_5_15cm,soil_phh2o_0_5cm,soil_phh2o_15_30cm,soil_phh2o_5_15cm,soil_sand_0_5cm,soil_sand_15_30cm,soil_sand_5_15cm,soil_silt_0_5cm,soil_silt_15_30cm,soil_silt_5_15cm,soil_soc_0_5cm,soil_soc_15_30cm,soil_soc_5_15cm,soil_wv0033_0_5cm,soil_wv0033_15_30cm,soil_wv0033_5_15cm,soil_wv1500_0_5cm,soil_wv1500_15_30cm,soil_wv1500_5_15cm,clc2012_codigo,clc2012_nombre,clc2012_agricola,clc2018_codigo,clc2018_nombre,clc2018_agricola,cambio_clc_2012_2018,sigpac_uso,sigpac_uso_nombre,sigpac_superficie_m2,sigpac_pendiente_pct,sigpac_coef_regadio,sigpac_es_agricola,dist_sigpac_m,zona_vulnerable_nitratos,altitud_dem_m
241150028,569029,4673751,POZO RIO CIDACOS,HERCE,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.1637035630582533,42.2128801641593,42.2128801641593,-2.1637035630582533,17.0,15.8,16.0,22.0,24.900000000000002,23.400000000000002,7.9,8.200000000000001,8.200000000000001,34.2,31.0,33.4,31.900000000000002,29.3,31.200000000000003,19.8,10.8,11.200000000000001,0.34,0.328,0.328,0.14300000000000002,0.149,0.147,212,Terrenos regados,True,212,Terrenos regados,True,False,MT,Monte bajo / Matorral,6420.894363434663,1.72,0.0,False,0.0,False,574.14404296875
241150187,571579,4672893,MERENDERO ENFRENTE DEL MONASTERIO,ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.1329189889107134,42.204924233601425,42.204924233601425,-2.1329189889107134,18.2,14.8,16.5,20.900000000000002,20.3,18.5,7.800000000000001,8.0,8.0,33.2,33.300000000000004,34.300000000000004,34.0,31.8,34.800000000000004,21.3,10.0,12.3,0.328,0.325,0.327,0.146,0.15,0.149,312,Bosque coniferas,False,312,Bosque coniferas,False,False,OV,Olivar,272.8628314447242,1.78,0.0,True,0.0,False,613.33203125
241160189,576001,4674538,"Pol. 011, Parc. 02299 VALLALOPE",ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0791438856470883,42.21932036218588,42.21932036218588,-2.0791438856470883,17.3,16.1,16.2,16.8,18.8,17.0,8.0,8.1,8.1,32.0,31.400000000000002,32.7,41.5,37.9,40.5,25.0,10.9,11.8,0.354,0.335,0.343,0.15,0.15,0.15,221,Vinedos,True,221,Vinedos,True,False,CA,Viales,86.88081033565176,0.5,,False,0.0,False,540.9960327148438
221030027,530205,4704073,MONTE REAL,CENICERO,Rioja (La),ALUVIAL DEL NAJERILLA-EBRO,RNIT,-2.6324591395939394,42.48842278081459,42.48842278081459,-2.6324591395939394,19.700000000000003,15.8,17.3,28.900000000000002,29.200000000000003,29.6,7.5,7.6000000000000005,7.7,23.400000000000002,22.5,23.6,42.7,42.6,42.5,24.900000000000002,12.0,10.5,0.359,0.339,0.352,0.177,0.169,0.17200000000000001,511,Cursos de agua,False,511,Cursos de agua,False,False,AG,Agua,138946.960128897,1.94,,False,0.0,True,403.99603271484375
251220047,602560,4668863,Sondeo Nitratos Rioja ALFARO 2 ALHAMA,ALFARO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RNIT,-1.7584096784300445,42.16518691055079,42.16518691055079,-1.7584096784300445,21.8,16.8,18.8,22.900000000000002,23.8,22.700000000000003,8.0,8.0,8.0,22.900000000000002,21.900000000000002,23.700000000000003,47.0,45.5,49.800000000000004,18.2,10.5,13.0,0.352,0.342,0.343,0.179,0.17300000000000001,0.177,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,2583.580239206793,1.68,100.0,False,0.0,False,299.88800048828125
211040583,509565,4701387,Camino de Carramolinero (PO: 501 PA:478),CIDAMÓN,Rioja (La),ALUVIAL DEL OJA,RNIT,-2.88365481773693,42.46476316018527,42.46476316018527,-2.88365481773693,17.5,15.600000000000001,16.1,27.0,30.200000000000003,27.0,7.800000000000001,8.0,8.0,24.6,23.0,24.900000000000002,46.1,43.0,45.400000000000006,22.3,11.100000000000001,13.5,0.341,0.331,0.337,0.186,0.187,0.187,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,18594.004389810303,0.23,100.0,True,0.0,True,626.3080444335938
241160252,578929,4671245,CABEZA SOMERO,QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0441190046077025,42.18937633188291,42.18937633188291,-2.0441190046077025,18.2,15.4,17.0,15.100000000000001,14.600000000000001,14.200000000000001,8.1,8.200000000000001,8.200000000000001,44.400000000000006,45.800000000000004,46.2,26.3,26.200000000000003,26.400000000000002,19.1,9.9,8.200000000000001,0.309,0.309,0.308,0.136,0.123,0.11800000000000001,222,Frutales,True,222,Frutales,True,False,FS,Frutos secos,1243.7360539278448,0.39,0.0,True,0.0,False,590.7320556640625
241160163,578887,4672387,RA DEL HERRERO (PO:13 PA:524),QUEL,Rioja (La),DETRÍTICO DE ARNEDO,RNIT,-2.0444726733919008,42.19966440046804,42.19966440046804,-2.0444726733919008,20.3,17.3,18.2,14.200000000000001,15.0,14.0,7.9,8.200000000000001,8.200000000000001,38.5,37.300000000000004,39.6,31.400000000000002,27.900000000000002,32.1,20.900000000000002,10.8,8.200000000000001,0.307,0.314,0.303,0.126,0.11900000000000001,0.107,222,Frutales,True,222,Frutales,True,False,FS,Frutos secos,13534.0986328125,0.31,0.0,True,0.0,False,558.8685302734375
241260021,574615,4658001,Sondeo Nitratos Rioja CORNAGO VALDEPERILLO - DESAPARECIDO,CORNAGO,Rioja (La),CAMEROS,RNIT,-2.098051545830426,42.07053298704397,42.07053298704397,-2.098051545830426,20.5,17.6,18.400000000000002,22.3,23.400000000000002,22.1,7.800000000000001,8.0,8.0,31.400000000000002,31.5,31.8,42.0,40.1,42.2,21.200000000000003,11.4,12.600000000000001,0.352,0.332,0.34,0.16,0.152,0.156,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,AG,Agua,128537.04640327123,0.85,,False,0.0,False,662.3790893554688
211030008,502519,4696432,MANANTIAL PATAGALLINA 1,SANTO DOMINGO DE LA CALZADA,Rioja (La),ALUVIAL DEL OJA,RBAS,-2.9693815071295475,42.42019353514909,42.42019353514909,-2.9693815071295475,18.3,14.200000000000001,16.0,26.8,27.5,26.900000000000002,7.800000000000001,7.9,8.0,20.3,21.1,20.5,47.1,45.400000000000006,46.900000000000006,24.6,11.0,13.3,0.34900000000000003,0.334,0.34,0.187,0.188,0.188,211,Tierras labor secano,True,211,Tierras labor secano,True,False,AG,Agua,58674.48459950468,1.45,,False,0.0,False,665.1880493164062
210940011,508926,4719111,PIEZOMETRO-2 HERRERA. ABTO. VILLALBA DE RIOJA,VILLALBA DE RIOJA,Rioja (La),PANCORBO-CONCHAS DE HARO,RBAS,-2.8911504304967592,42.62438946518425,42.62438946518425,-2.8911504304967592,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,28430.240635201917,2.46,0.0,False,0.0,True,675.5306396484375
221210013,517272,4667190,BRIEVA (PISCIFACTORÍA BRIEVA DE CAMEROS),BRIEVA DE CAMEROS,Rioja (La),MANSILLA-NEILA,RBAS,-2.790931854011985,42.156647454219865,42.156647454219865,-2.790931854011985,20.6,15.0,16.8,15.5,15.5,16.1,6.7,6.800000000000001,7.0,34.9,34.5,35.7,36.1,36.1,35.9,28.5,13.0,18.0,0.332,0.33,0.331,0.164,0.176,0.176,322,Matorrales,False,322,Matorrales,False,False,CA,Viales,12534.387771995867,2.64,,False,0.0,False,1019.2520751953125
221130009,528657,4678589,FUENTE DE SAN PEDRO,TORRECILLA EN CAMEROS,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-2.652562493905789,42.2589749662404,42.2589749662404,-2.652562493905789,18.6,12.0,14.4,22.0,25.200000000000003,21.200000000000003,6.800000000000001,6.800000000000001,6.800000000000001,24.1,22.8,24.6,42.0,39.1,42.5,40.0,12.4,21.6,0.336,0.325,0.329,0.155,0.161,0.16,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,797409.453981175,5.22,0.0,False,0.0,False,904.519775390625
241150030,571730,4673644,POZO DE CIENTA II,ARNEDO,Rioja (La),DETRÍTICO DE ARNEDO,RBAS,-2.130997340626708,42.21167337532112,42.21167337532112,-2.130997340626708,17.2,14.4,15.0,22.5,26.1,23.0,7.800000000000001,7.9,7.9,28.3,27.8,28.3,38.5,36.1,37.300000000000004,32.2,10.4,13.200000000000001,0.339,0.33,0.335,0.149,0.149,0.149,311,Bosque frondosas,False,311,Bosque frondosas,False,False,MT,Monte bajo / Matorral,123.12697102887101,0.17,100.0,False,0.0,False,540.02001953125
251150055,594638,4678112,Pozo de la Recueja 1 (Po. 1; Pa. 55),RINCÓN DE SOTO,Rioja (La),ALUVIAL DEL EBRO-ARAGÓN: LODOSA-TUDELA,RBAS,-1.8527878925700405,42.2494675682009,42.2494675682009,-1.8527878925700405,20.8,16.8,18.400000000000002,23.3,23.3,24.0,7.7,7.800000000000001,7.800000000000001,21.200000000000003,21.8,22.400000000000002,51.6,50.7,52.1,22.6,10.200000000000001,13.100000000000001,0.355,0.34400000000000003,0.34700000000000003,0.16,0.17400000000000002,0.163,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,TA,Tierra arable,233.14211035005496,0.12,100.0,True,0.0,False,283.4409484863281
241050045,572065,4695776,RECUEJA,ALCANADRE,Rioja (La),ALUVIAL DE LA RIOJA-MENDAVIA,RBAS,-2.1241804093111973,42.41094401577004,42.41094401577004,-2.1241804093111973,19.8,15.200000000000001,17.2,18.400000000000002,19.6,18.5,7.9,8.0,8.0,20.400000000000002,19.700000000000003,20.200000000000003,58.400000000000006,53.800000000000004,56.2,18.5,10.200000000000001,11.100000000000001,0.341,0.329,0.338,0.162,0.169,0.165,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,MT,Monte bajo / Matorral,1301.5930653647956,0.46,0.0,False,0.0,False,322.5320129394531
221280002,538340,4657590,NACIMIENTO RIO PIQUERAS,LUMBRERAS,Rioja (La),CAMEROS,RBAS,-2.536551365743564,42.069439895266235,42.069439895266235,-2.536551365743564,19.8,12.5,15.100000000000001,16.8,18.5,18.6,6.1000000000000005,6.1000000000000005,6.1000000000000005,41.1,39.5,39.900000000000006,33.2,32.6,32.5,50.0,17.400000000000002,29.0,0.324,0.312,0.314,0.138,0.135,0.137,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,715054.9411945106,2.7,0.0,False,0.0,False,1449.0521240234375
231240007,560588,4661716,VALLEJONDO,ENCISO,Rioja (La),CAMEROS,RBAS,-2.267210441580483,42.1051967890556,42.1051967890556,-2.267210441580483,18.900000000000002,14.200000000000001,14.9,15.100000000000001,14.4,15.3,7.4,7.6000000000000005,7.6000000000000005,33.5,32.800000000000004,32.7,40.6,40.5,39.7,34.6,14.0,18.7,0.315,0.281,0.295,0.155,0.15,0.157,324,Matorral boscoso,False,324,Matorral boscoso,False,False,PR,Pasto arbustivo,227921.2758255584,2.89,0.0,True,0.0,False,1203.9801025390625
241230015,583388,4662243,"SONDEO DE GRÁVALOS, IRYDA. INC",GRÁVALOS,Rioja (La),FITERO-ARNEDILLO,RBAS,-1.991413298492858,42.10785037798781,42.10785037798781,-1.991413298492858,19.200000000000003,17.8,17.8,24.3,25.8,24.700000000000003,7.800000000000001,8.0,8.0,32.0,31.700000000000003,32.0,38.800000000000004,38.2,38.900000000000006,21.6,10.3,10.600000000000001,0.34900000000000003,0.34,0.342,0.156,0.152,0.152,242,Mosaico cultivos,True,242,Mosaico cultivos,True,False,FY,Frutales,7255.784929788015,0.38,100.0,True,0.0,False,706.3200073242188
221210014,517735,4668033,BERRINCHE,BRIEVA DE CAMEROS,Rioja (La),MANSILLA-NEILA,RBAS,-2.7853018643235825,42.164229459531896,42.164229459531896,-2.7853018643235825,20.6,15.0,16.400000000000002,18.2,19.200000000000003,18.7,7.0,7.2,7.2,35.4,36.0,35.300000000000004,34.4,34.1,34.2,30.8,11.8,18.8,0.324,0.323,0.324,0.151,0.146,0.153,322,Matorrales,False,322,Matorrales,False,False,AG,Agua,8788.69345164987,4.32,,False,0.0,False,1009.8480224609375
220960018,519673,4711843,POZO DEL EBRO,SAN VICENTE DE LA SONSIERRA,Rioja (La),LAGUARDIA,RBAS,-2.760346080856251,42.55873688280217,42.55873688280217,-2.760346080856251,20.8,14.100000000000001,16.6,24.700000000000003,29.1,25.6,7.800000000000001,8.0,8.0,19.900000000000002,19.1,19.700000000000003,44.900000000000006,39.5,44.300000000000004,24.3,12.0,12.200000000000001,0.356,0.339,0.34400000000000003,0.176,0.189,0.181,323,Veg esclerofia,False,323,Veg esclerofia,False,False,MT,Monte bajo / Matorral,13589.083034033181,0.67,0.0,False,0.0,False,429.16802978515625
221230018,526102,4667021,FUENTE LACE,ORTIGOSA DE CAMEROS,Rioja (La),CAMEROS,RBAS,-2.6840583947640053,42.154880847696,42.154880847696,-2.6840583947640053,19.8,12.5,16.1,14.9,14.600000000000001,14.600000000000001,6.0,6.1000000000000005,6.1000000000000005,37.4,39.2,38.0,38.1,37.4,38.300000000000004,50.400000000000006,14.200000000000001,28.0,0.335,0.311,0.322,0.145,0.151,0.156,324,Matorral boscoso,False,324,Matorral boscoso,False,False,PA,Pasto arbolado,109737.58437071738,2.31,0.0,True,0.0,False,1262.715087890625
221160027,524742,4669592,FUENTE DE ORTIGOSA,ORTIGOSA DE CAMEROS,Rioja (La),MANSILLA-NEILA,RBAS,-2.700410536167346,42.17808014814833,42.17808014814833,-2.700410536167346,18.5,15.0,15.8,15.0,14.100000000000001,14.5,6.2,6.2,6.2,35.5,36.1,35.1,39.800000000000004,39.6,40.1,37.1,11.3,16.7,0.323,0.316,0.32,0.17200000000000001,0.178,0.178,311,Bosque frondosas,False,311,Bosque frondosas,False,False,ZU,Zona urbana,7226.128564123306,2.74,,False,0.0,False,1063.4320068359375
221120006,520083,4677638,ABASTECIMIENTO A ANGUIANO - FUENTE INTER,ANGUIANO,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-2.7565455205397713,42.25067787079284,42.25067787079284,-2.7565455205397713,18.900000000000002,15.200000000000001,17.2,24.6,27.3,24.6,7.0,7.1000000000000005,7.1000000000000005,26.5,25.200000000000003,26.5,42.800000000000004,42.300000000000004,43.0,37.2,11.200000000000001,19.700000000000003,0.34900000000000003,0.334,0.34500000000000003,0.182,0.187,0.187,322,Matorrales,False,322,Matorrales,False,False,IM,Improductivo,1407.2460783534145,1.86,,False,0.0,False,791.2717895507812
210920002,497781,4719288,FUENTE HONTORIA,FONCEA,Rioja (La),PANCORBO-CONCHAS DE HARO,RBAS,-3.0270606717437785,42.6260319831389,42.6260319831389,-3.0270606717437785,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,Bosque frondosas,False,311,Bosque frondosas,False,False,FO,Forestal,239784.47986919686,4.11,0.0,False,0.0,False,606.8894653320312
211130014,499242,4686398,PEÑA SAN TORCUATO,EZCARAY,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-3.009200305514724,42.3298302797147,42.3298302797147,-3.009200305514724,20.400000000000002,14.200000000000001,15.700000000000001,26.700000000000003,31.900000000000002,28.3,7.5,7.7,7.7,20.200000000000003,19.6,20.200000000000003,44.800000000000004,41.400000000000006,45.0,31.0,13.100000000000001,16.1,0.35000000000000003,0.325,0.334,0.187,0.189,0.19,231,Praderas,True,231,Praderas,True,False,FO,Forestal,1237.323813962862,0.76,0.0,False,0.0,False,806.0753784179688
211120001,493563,4685125,MANANTIAL DE VALGAÑÓN. TRES CAÑOS,VALGAÑÓN,Rioja (La),PRADOLUENGO-ANGUIANO,RBAS,-3.078115552456647,42.31833920447419,42.31833920447419,-3.078115552456647,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,Matorrales,False,322,Matorrales,False,False,FO,Forestal,585.0202298549167,3.26,0.0,False,0.0,False,968.0159912109375
231180025,562751,4673228,LAS POZAS,ARNEDILLO,Rioja (La),FITERO-ARNEDILLO,RBAS,-2.239812120546508,42.20869954111862,42.20869954111862,-2.239812120546508,18.2,15.200000000000001,16.2,22.5,23.900000000000002,22.200000000000003,7.7,7.9,7.9,28.1,26.8,28.1,38.900000000000006,37.7,39.300000000000004,23.0,10.5,14.3,0.342,0.341,0.34400000000000003,0.162,0.17500000000000002,0.166,324,Matorral boscoso,False,324,Matorral boscoso,False,False,AG,Agua,31784.350816807575,2.13,,False,0.0,False,657.8760375976562
241270004,586556,4655225,BARRANCO DE LA CANEJADA,CERVERA DEL RÍO ALHAMA,Rioja (La),CAMEROS,RBAS,-1.9541403220528104,42.044309825905245,42.044309825905245,-1.9541403220528104,18.900000000000002,18.6,17.7,22.0,25.200000000000003,22.1,7.9,8.1,8.1,31.8,30.3,32.0,40.2,37.800000000000004,40.0,18.900000000000002,10.200000000000001,12.0,0.307,0.309,0.307,0.151,0.158,0.158,222,Frutales,True,222,Frutales,True,False,OV,Olivar,261.6370656747761,1.35,0.0,True,0.0,False,504.3360290527344
241280001,588742,4653796,BAÑOS DE LA ALBOTEA,CERVERA DEL RÍO ALHAMA,Rioja (La),AÑAVIEJA-VALDEGUTUR,RBAS,-1.927947536977254,42.031197932982735,42.031197932982735,-1.927947536977254,18.7,16.7,16.8,21.5,22.3,21.200000000000003,7.800000000000001,8.0,8.0,30.400000000000002,30.5,31.1,41.7,41.1,43.400000000000006,21.400000000000002,10.100000000000001,12.9,0.34700000000000003,0.34,0.34,0.154,0.152,0.153,323,Veg esclerofia,False,323,Veg esclerofia,False,False,IM,Improductivo,27558.967905919304,0.69,,False,0.0,False,490.2120361328125
241280020,590503,4656748,BALNEARIO VIEJO,CERVERA DEL RÍO ALHAMA,Rioja (La),CAMEROS,RBAS,-1.906221492225865,42.05757990357234,42.05757990357234,-1.906221492225865,18.2,17.5,16.8,22.1,22.5,21.8,7.9,8.200000000000001,8.200000000000001,29.900000000000002,29.3,30.3,40.1,37.4,40.6,18.2,10.100000000000001,11.5,0.34,0.336,0.34,0.15,0.15,0.149,323,Veg esclerofia,False,323,Veg esclerofia,False,False,AG,Agua,11333.52918001904,2.47,,False,0.0015518150221575041,False,495.8880310058594
241330041,583202,4646159,POZO DEL MATADERO,AGUILAR DEL RÍO ALHAMA,Rioja (La),AÑAVIEJA-VALDEGUTUR,RBAS,-1.995945241897962,41.9630301208927,41.9630301208927,-1.995945241897962,18.8,17.400000000000002,17.3,22.3,23.0,22.200000000000003,7.800000000000001,8.0,8.0,30.400000000000002,30.3,30.700000000000003,42.2,42.1,42.7,22.8,10.200000000000001,11.600000000000001,0.356,0.342,0.34800000000000003,0.158,0.158,0.158,211,Tierras labor secano,True,211,Tierras labor secano,True,False,TA,Tierra arable,1955.4968360062912,1.41,100.0,True,0.0,True,616.114013671875
241340046,590949,4647462,Valdegutur. Abastecimiento a Valverde,CERVERA DEL RÍO ALHAMA,Rioja (La),AÑAVIEJA-VALDEGUTUR,RBAS,-1.9022713794782777,41.9739081260637,41.9739081260637,-1.9022713794782777,18.7,17.5,17.2,20.900000000000002,24.200000000000003,22.3,7.9,8.1,8.1,30.700000000000003,29.900000000000002,30.8,42.7,40.900000000000006,41.800000000000004,23.200000000000003,10.700000000000001,12.8,0.342,0.338,0.333,0.158,0.156,0.158,212,Terrenos regados,True,212,Terrenos regados,True,False,IM,Improductivo,1929.6038530501107,2.89,,False,0.0,False,556.3880004882812
241240008,590028,4660473,MANANTIAL DE CANTARES,ALFARO,Rioja (La),SIN DEFINIR MASA,RBAS,-1.9113879897976054,42.09117780160902,42.09117780160902,-1.9113879897976054,19.8,16.8,16.5,23.0,22.900000000000002,22.1,7.6000000000000005,7.7,7.7,31.3,30.900000000000002,31.8,40.6,40.300000000000004,41.400000000000006,28.0,10.200000000000001,13.200000000000001,0.35000000000000003,0.342,0.34700000000000003,0.162,0.165,0.163,323,Veg esclerofia,False,323,Veg esclerofia,False,False,MT,Monte bajo / Matorral,28214.808837626042,3.55,0.0,False,0.0,False,529.6827392578125
241340008,590971,4647469,IRYDA LR3,CERVERA DEL RÍO ALHAMA,Rioja (La),AÑAVIEJA-VALDEGUTUR,RBAS,-1.9020048100453466,41.97396862233306,41.97396862233306,-1.9020048100453466,18.7,17.5,17.2,20.900000000000002,24.200000000000003,22.3,7.9,8.1,8.1,30.700000000000003,29.900000000000002,30.8,42.7,40.900000000000006,41.800000000000004,23.200000000000003,10.700000000000001,12.8,0.342,0.338,0.333,0.158,0.156,0.158,212,Terrenos regados,True,212,Terrenos regados,True,False,CA,Viales,1694.0154592863748,0.83,,False,0.0,False,557.3160400390625
241270051,586136,4654599,RINCON DE OLIVEDO MMA BARRANCO DE CANEJADA,CERVERA DEL RÍO ALHAMA,Rioja (La),CAMEROS,RBAS,-1.9593063880438464,42.03871875300695,42.03871875300695,-1.9593063880438464,19.200000000000003,18.1,17.400000000000002,21.3,22.400000000000002,21.1,7.9,8.1,8.200000000000001,30.0,30.0,30.6,43.800000000000004,41.6,43.6,19.1,10.5,12.5,0.307,0.304,0.307,0.16,0.158,0.16,323,Veg esclerofia,False,323,Veg esclerofia,False,False,MT,Monte bajo / Matorral,3352.3730326417967,1.44,0.0,False,0.0,False,524.3359985351562
